1.830000e+02 1.580266e+01 -1.027955e+01 
1.840000e+02 1.219920e+01 -1.047384e+01 
1.850000e+02 9.465351e+00 -9.926170e+00 
1.860000e+02 7.456458e+00 -9.093936e+00 
1.870000e+02 5.983636e+00 -8.199195e+00 
1.880000e+02 4.892391e+00 -7.337681e+00 
1.890000e+02 4.071257e+00 -6.544892e+00 
1.900000e+02 3.442931e+00 -5.829360e+00 
1.910000e+02 2.954185e+00 -5.188289e+00 
1.920000e+02 2.568123e+00 -4.614681e+00 
1.930000e+02 2.258846e+00 -4.100491e+00 
1.940000e+02 2.007896e+00 -3.637956e+00 
1.950000e+02 1.801914e+00 -3.220091e+00 
1.960000e+02 1.631080e+00 -2.840814e+00 
1.970000e+02 1.488071e+00 -2.494911e+00 
1.980000e+02 1.367347e+00 -2.177947e+00 
1.990000e+02 1.264667e+00 -1.886159e+00 
2.000000e+02 1.176740e+00 -1.616350e+00 
2.010000e+02 1.100990e+00 -1.365802e+00 
2.020000e+02 1.035373e+00 -1.132194e+00 
2.030000e+02 9.782575e-01 -9.135391e-01 
2.040000e+02 9.283265e-01 -7.081285e-01 
2.050000e+02 8.845089e-01 -5.144869e-01 
2.060000e+02 8.459271e-01 -3.313350e-01 
2.070000e+02 8.118569e-01 -1.575588e-01 
2.080000e+02 7.816968e-01 7.815488e-03 
2.090000e+02 7.549440e-01 1.656429e-01 
2.100000e+02 7.311761e-01 3.166770e-01 
2.110000e+02 7.100362e-01 4.615847e-01 
2.120000e+02 6.912213e-01 6.009584e-01 
2.130000e+02 6.744732e-01 7.353264e-01 
2.140000e+02 6.595705e-01 8.651616e-01 
2.150000e+02 6.463233e-01 9.908885e-01 
2.160000e+02 6.345678e-01 1.112890e+00 
2.170000e+02 6.241621e-01 1.231513e+00 
2.180000e+02 6.149835e-01 1.347072e+00 
2.190000e+02 6.069252e-01 1.459853e+00 
2.200000e+02 5.998942e-01 1.570119e+00 
2.210000e+02 5.938096e-01 1.678111e+00 
2.220000e+02 5.886006e-01 1.784050e+00 
2.230000e+02 5.842057e-01 1.888142e+00 
2.240000e+02 5.805711e-01 1.990577e+00 
2.250000e+02 5.776500e-01 2.091533e+00 
2.260000e+02 5.754018e-01 2.191176e+00 
2.270000e+02 5.737914e-01 2.289661e+00 
2.280000e+02 5.727886e-01 2.387137e+00 
2.290000e+02 5.723675e-01 2.483743e+00 
2.300000e+02 5.725066e-01 2.579611e+00 
